Date,Open,High,Low,Close,Adj Close,Volume
2011-05-20,116.489998,116.680000,116.489998,116.680000,100.020500,39400
2011-05-23,116.949997,116.949997,116.699997,116.750000,100.080505,89900
2011-05-24,116.589996,116.820000,116.559998,116.820000,100.140564,119100
2011-05-25,116.879997,116.940002,116.760002,116.849998,100.166267,97900
2011-05-26,117.000000,117.260002,116.989998,117.260002,100.517700,74400
2011-05-27,117.230003,117.379997,117.209999,117.330002,100.577698,62500
2011-05-31,117.150002,117.489998,117.139999,117.470001,100.697708,112000
2011-06-01,117.480003,117.779999,117.459999,117.779999,101.134743,905000
2011-06-02,117.550003,117.720001,117.400002,117.410004,100.817062,348200
2011-06-03,117.910004,117.910004,117.529999,117.650002,101.023132,144500
2011-06-06,117.559998,117.769997,117.500000,117.730003,101.091843,366100
2011-06-07,117.589996,117.919998,117.489998,117.919998,101.255043,151100
2011-06-08,117.959999,118.230003,117.940002,118.150002,101.452515,79600
2011-06-09,118.040001,118.120003,117.709999,117.800003,101.151970,270500
2011-06-10,117.889999,118.080002,117.879997,117.919998,101.255043,434300
2011-06-13,117.699997,118.040001,117.699997,117.839996,101.186295,176000
2011-06-14,117.449997,117.459999,117.230003,117.290001,100.714035,138200
2011-06-15,117.550003,118.080002,117.529999,118.019997,101.340843,160100
2011-06-16,118.139999,118.300003,117.949997,118.139999,101.443924,313300
2011-06-17,118.040001,118.190002,117.989998,118.169998,101.469658,391100
2011-06-20,118.220001,118.220001,117.949997,118.110001,101.418167,256900
2011-06-21,118.000000,118.120003,117.900002,118.029999,101.349434,273200
2011-06-22,118.209999,118.290001,117.940002,118.070000,101.383812,115300
2011-06-23,118.379997,118.610001,118.110001,118.419998,101.684349,132100
2011-06-24,118.470001,118.870003,118.470001,118.790001,102.001968,73200
2011-06-27,118.849998,118.860001,118.430000,118.529999,101.778740,163400
2011-06-28,118.320000,118.370003,117.680000,117.790001,101.143356,221400
2011-06-29,117.589996,117.680000,117.250000,117.419998,100.825653,196600
2011-06-30,117.639999,117.639999,116.870003,117.099998,100.550880,506400
2011-07-01,117.029999,117.059998,116.550003,116.750000,100.407272,567900
2011-07-05,117.050003,117.320000,117.040001,117.320000,100.897469,224500
2011-07-06,117.519997,117.629997,117.379997,117.440002,101.000664,226400
2011-07-07,117.129997,117.150002,116.940002,117.050003,100.665222,283700
2011-07-08,117.750000,118.010002,117.750000,117.849998,101.353256,108100
2011-07-11,118.230003,118.430000,118.150002,118.360001,101.791916,423800
2011-07-12,118.419998,118.639999,118.209999,118.529999,101.938080,162700
2011-07-13,118.370003,118.660004,118.290001,118.629997,102.024086,233900
2011-07-14,118.360001,118.550003,118.290001,118.309998,101.748894,71800
2011-07-15,118.250000,119.000000,118.059998,118.599998,101.998299,52700
2011-07-18,118.650002,118.720001,118.529999,118.589996,101.989693,235800
2011-07-19,118.540001,118.739998,118.449997,118.739998,102.118729,190600
2011-07-20,118.540001,118.620003,118.430000,118.459999,101.877937,79200
2011-07-21,118.360001,118.440002,117.949997,118.169998,101.628502,216700
2011-07-22,118.300003,118.349998,118.190002,118.309998,101.748894,144500
2011-07-25,118.160004,118.440002,118.099998,118.180000,101.637077,191500
2011-07-26,118.239998,118.519997,118.239998,118.449997,101.869263,162000
2011-07-27,118.290001,118.489998,118.139999,118.290001,101.731651,157800
2011-07-28,118.489998,118.519997,118.339996,118.419998,101.843513,152800
2011-07-29,118.860001,119.320000,118.830002,119.290001,102.591675,196300
2011-08-01,119.050003,119.500000,119.050003,119.269997,102.736397,879700
2011-08-02,119.550003,119.870003,119.449997,119.809998,103.201576,203600
2011-08-03,119.720001,119.900002,119.650002,119.739998,103.141281,768100
2011-08-04,119.779999,120.529999,119.779999,120.480003,103.778717,437900
2011-08-05,119.940002,120.230003,119.540001,119.760002,103.158485,920000
2011-08-08,120.180000,120.669998,120.139999,120.470001,103.770050,321100
2011-08-09,120.110001,121.860001,120.059998,120.980003,104.209328,520100
2011-08-10,121.430000,122.370003,121.099998,121.559998,104.708992,286900
2011-08-11,121.230003,121.370003,120.809998,120.910004,104.149055,154300
2011-08-12,121.080002,121.300003,121.029999,121.230003,104.424713,151800
2011-08-15,121.199997,121.279999,120.989998,121.019997,104.243805,226600
2011-08-16,121.059998,121.430000,121.029999,121.300003,104.485069,279000
2011-08-17,121.370003,121.529999,121.209999,121.519997,104.674530,173500
2011-08-18,121.930000,122.089996,121.489998,121.620003,104.760635,185600
2011-08-19,121.589996,121.589996,121.379997,121.529999,104.683121,253700
2011-08-22,121.230003,121.510002,121.230003,121.500000,104.657310,117000
2011-08-23,121.290001,121.559998,121.290001,121.309998,104.493599,97700
2011-08-24,121.150002,121.180000,120.800003,120.800003,104.054298,156500
2011-08-25,121.110001,121.339996,121.050003,121.190002,104.390282,63300
2011-08-26,121.430000,121.660004,121.349998,121.440002,104.605583,81200
2011-08-29,121.110001,121.239998,121.070000,121.180000,104.381638,72300
2011-08-30,121.430000,121.680000,121.389999,121.400002,104.571136,148000
2011-08-31,121.620003,121.620003,121.260002,121.279999,104.467758,821700
2011-09-01,121.330002,121.529999,121.000000,121.529999,104.824921,243000
2011-09-02,121.730003,121.809998,121.570000,121.699997,104.971489,274000
2011-09-06,121.800003,121.809998,121.550003,121.610001,104.893890,388700
2011-09-07,121.570000,121.669998,121.449997,121.540001,104.833496,116800
2011-09-08,121.709999,121.790001,121.540001,121.739998,105.006027,176100
2011-09-09,121.910004,122.080002,121.849998,122.050003,105.273369,100600
2011-09-12,121.940002,121.959999,121.720001,121.730003,104.997375,152900
2011-09-13,121.699997,121.760002,121.529999,121.660004,104.936989,167500
2011-09-14,121.709999,121.820000,121.459999,121.599998,104.885239,98100
2011-09-15,121.230003,121.370003,121.139999,121.370003,104.686844,93900
2011-09-16,121.269997,121.459999,121.180000,121.400002,104.712746,75100
2011-09-19,121.879997,121.989998,121.830002,121.870003,105.118118,80800
2011-09-20,121.830002,121.919998,121.790001,121.889999,105.135422,118300
2011-09-21,121.910004,122.239998,121.580002,121.870003,105.118118,155200
2011-09-22,122.199997,122.330002,122.070000,122.220001,105.420006,938500
2011-09-23,122.129997,122.209999,121.779999,121.839996,105.092278,158500
2011-09-26,121.660004,121.790001,121.540001,121.620003,104.902527,115600
2011-09-27,121.209999,121.370003,121.209999,121.370003,104.686844,157500
2011-09-28,121.260002,121.349998,121.029999,121.339996,104.660988,230000
2011-09-29,121.199997,121.379997,121.150002,121.250000,104.583397,305800
2011-09-30,121.510002,121.570000,121.339996,121.480003,104.781754,200100
2011-10-03,121.489998,121.839996,121.430000,121.790001,105.174675,782600
2011-10-04,121.870003,121.919998,121.540001,121.570000,104.984734,231900
2011-10-05,121.489998,121.489998,121.260002,121.320000,104.768799,145600
2011-10-06,121.190002,121.239998,121.010002,121.019997,104.509697,91000
2011-10-07,120.730003,120.849998,120.610001,120.680000,104.216118,803000
2011-10-10,120.449997,120.449997,119.940002,120.339996,103.922485,317100
2011-10-11,120.389999,120.440002,120.269997,120.349998,103.931152,174600
2011-10-12,120.099998,120.290001,120.029999,120.269997,103.862061,2110600
2011-10-13,120.440002,120.709999,120.440002,120.510002,104.069298,505000
2011-10-14,120.320000,120.519997,120.250000,120.419998,103.991585,107900
2011-10-17,120.500000,120.750000,120.500000,120.650002,104.190201,136100
2011-10-18,120.790001,120.959999,120.629997,120.779999,104.302475,161700
2011-10-19,120.680000,120.910004,120.660004,120.830002,104.345657,179000
2011-10-20,120.739998,121.019997,120.580002,120.739998,104.267960,124900
2011-10-21,120.660004,120.809998,120.519997,120.680000,104.216118,653900
2011-10-24,120.660004,120.660004,120.529999,120.599998,104.146980,217300
2011-10-25,120.580002,121.150002,120.580002,121.120003,104.596069,273700
2011-10-26,120.910004,121.029999,120.660004,120.699997,104.233345,271800
2011-10-27,120.400002,120.529999,120.029999,120.139999,103.749794,259700
2011-10-28,120.379997,120.620003,120.379997,120.519997,104.077950,196800
2011-10-31,120.959999,121.309998,120.919998,121.309998,104.760117,102100
2011-11-01,121.500000,121.680000,121.339996,121.610001,105.152702,1812000
2011-11-02,121.400002,121.709999,121.400002,121.629997,105.169991,865300
2011-11-03,121.339996,121.550003,121.339996,121.470001,105.031670,505700
2011-11-04,121.470001,121.690002,121.459999,121.559998,105.109467,449300
2011-11-07,121.510002,121.800003,121.489998,121.550003,105.100822,333500
2011-11-08,121.559998,121.669998,121.360001,121.410004,104.979828,50700
2011-11-09,121.709999,121.849998,121.559998,121.680000,105.213280,190300
2011-11-10,121.529999,121.699997,121.339996,121.559998,105.109467,172900
2011-11-11,121.370003,121.400002,121.209999,121.339996,104.919243,201600
2011-11-14,121.500000,121.699997,121.500000,121.639999,105.178688,529800
2011-11-15,121.660004,121.769997,121.470001,121.550003,105.100822,168100
2011-11-16,121.699997,121.709999,121.559998,121.669998,105.204590,166400
2011-11-17,121.519997,121.820000,121.480003,121.779999,105.299721,419100
2011-11-18,121.650002,121.680000,121.419998,121.500000,105.057594,227200
2011-11-21,121.620003,121.720001,121.570000,121.580002,105.126778,331900
2011-11-22,121.639999,121.760002,121.500000,121.750000,105.273758,637800
2011-11-23,121.629997,121.919998,121.620003,121.879997,105.386185,308400
2011-11-25,121.730003,121.750000,121.610001,121.660004,105.195969,59300
2011-11-28,121.260002,121.800003,121.260002,121.680000,105.213280,210700
2011-11-29,121.510002,121.699997,121.379997,121.610001,105.152702,289100
2011-11-30,121.410004,121.529999,121.339996,121.430000,104.997078,335900
2011-12-01,121.250000,121.410004,121.150002,121.309998,105.005707,2562400
2011-12-02,121.180000,121.570000,121.129997,121.550003,105.213524,497800
2011-12-05,121.250000,121.540001,121.250000,121.470001,105.144226,353900
2011-12-06,121.349998,121.480003,121.309998,121.449997,105.126900,257100
2011-12-07,121.540001,121.769997,121.510002,121.669998,105.317345,117700
2011-12-08,121.680000,121.970001,121.620003,121.910004,105.525101,314000
2011-12-09,121.919998,121.959999,121.680000,121.709999,105.352020,114600
2011-12-12,121.809998,121.930000,121.809998,121.820000,105.447174,212700
2011-12-13,121.730003,122.000000,121.690002,121.930000,105.542404,112800
2011-12-14,121.870003,122.040001,121.870003,122.000000,105.602989,92700
2011-12-15,121.849998,122.010002,121.809998,121.910004,105.525101,331200
2011-12-16,122.010002,122.250000,122.010002,122.230003,105.802078,196800
2011-12-19,122.129997,122.260002,122.129997,122.220001,105.793465,693100
2011-12-20,122.050003,122.050003,121.870003,121.930000,105.542404,96400
2011-12-21,121.989998,122.239998,121.690002,121.690002,105.334641,99000
2011-12-22,121.790001,121.870003,121.650002,121.739998,105.377922,165000
2011-12-23,121.570000,121.610001,121.330002,121.449997,105.126900,110100
2011-12-27,121.349998,121.400002,121.269997,121.339996,105.136444,88400
2011-12-28,121.440002,121.690002,121.440002,121.660004,105.413750,97900
2011-12-29,121.660004,121.839996,121.550003,121.760002,105.500374,96800
2011-12-30,121.889999,122.059998,121.870003,122.040001,105.742989,112700
2012-01-03,121.750000,121.820000,121.589996,121.680000,105.431046,2258000
2012-01-04,121.739998,121.750000,121.540001,121.639999,105.396393,424400
2012-01-05,121.690002,121.860001,121.620003,121.669998,105.422340,332800
2012-01-06,121.709999,121.910004,121.709999,121.900002,105.621658,143400
2012-01-09,121.870003,122.040001,121.839996,121.889999,105.613029,273700
2012-01-10,121.809998,121.970001,121.739998,121.839996,105.569679,128400
2012-01-11,121.970001,122.110001,121.949997,122.089996,105.786308,205700
2012-01-12,122.059998,122.080002,121.980003,122.029999,105.734291,120500
2012-01-13,122.279999,122.379997,122.239998,122.279999,105.950897,103400
2012-01-17,122.279999,122.360001,122.220001,122.300003,105.968262,90000
2012-01-18,122.349998,122.360001,122.139999,122.220001,105.898956,126200
2012-01-19,122.080002,122.139999,121.800003,121.860001,105.586975,203900
2012-01-20,121.800003,121.870003,121.690002,121.760002,105.500374,125200
2012-01-23,121.589996,121.650002,121.540001,121.639999,105.396393,105900
2012-01-24,121.650002,121.730003,121.570000,121.730003,105.474335,168600
2012-01-25,121.699997,122.370003,121.669998,122.199997,105.881638,135700
2012-01-26,122.440002,122.519997,122.400002,122.470001,106.115540,184800
2012-01-27,122.550003,122.629997,122.440002,122.550003,106.184898,74000
2012-01-30,122.750000,122.769997,122.650002,122.669998,106.288872,138700
2012-01-31,122.620003,122.839996,122.620003,122.809998,106.410172,628500
2012-02-01,122.639999,122.639999,122.459999,122.570000,106.311287,1986100
2012-02-02,122.529999,122.660004,122.519997,122.620003,106.354622,239300
2012-02-03,122.360001,122.389999,122.220001,122.269997,106.051064,145500
2012-02-06,122.290001,122.449997,122.250000,122.410004,106.172493,479600
2012-02-07,122.220001,122.230003,122.050003,122.110001,105.912270,406500
2012-02-08,122.070000,122.160004,122.029999,122.089996,105.894936,91700
2012-02-09,121.970001,122.029999,121.790001,121.910004,105.738846,73900
2012-02-10,122.120003,122.220001,122.050003,122.190002,105.981651,84500
2012-02-13,122.070000,122.199997,121.989998,122.070000,105.877586,111400
2012-02-14,122.110001,122.190002,122.019997,122.120003,105.920998,313700
2012-02-15,122.070000,122.309998,122.050003,122.230003,106.016357,237300
2012-02-16,122.080002,122.120003,121.830002,121.870003,105.704155,226400
2012-02-17,121.720001,121.889999,121.699997,121.860001,105.695404,109300
2012-02-21,121.750000,121.760002,121.559998,121.639999,105.504654,60900
2012-02-22,121.739998,121.940002,121.709999,121.919998,105.747467,90500
2012-02-23,121.860001,121.989998,121.760002,121.930000,105.756149,108400
2012-02-24,121.879997,121.930000,121.820000,121.830002,105.669434,217800
2012-02-27,122.139999,122.190002,122.059998,122.080002,105.886307,177600
2012-02-28,122.209999,122.239998,122.099998,122.110001,105.912270,78000
2012-02-29,122.150002,122.150002,121.830002,121.919998,105.747467,481200
2012-03-01,121.620003,121.750000,121.550003,121.690002,105.643341,185800
2012-03-02,121.830002,122.089996,121.820000,122.040001,105.947166,100400
2012-03-05,121.959999,121.989998,121.809998,121.879997,105.808258,198900
2012-03-06,122.089996,122.169998,122.050003,122.110001,106.007919,100900
2012-03-07,122.059998,122.089996,121.970001,122.000000,105.912422,84300
2012-03-08,121.940002,122.000000,121.779999,121.820000,105.756142,106100
2012-03-09,121.790001,121.820000,121.660004,121.809998,105.747475,140700
2012-03-12,121.870003,121.870003,121.680000,121.709999,105.660667,142400
2012-03-13,121.559998,121.580002,121.239998,121.239998,105.252655,205600
2012-03-14,121.000000,121.000000,120.489998,120.559998,104.662338,158300
2012-03-15,120.510002,120.779999,120.510002,120.680000,104.766479,133500
2012-03-16,120.349998,120.570000,120.330002,120.570000,104.670975,98300
2012-03-19,120.400002,120.480003,120.110001,120.209999,104.358490,156000
2012-03-20,120.250000,120.339996,120.019997,120.120003,104.280327,102600
2012-03-21,120.379997,120.510002,120.300003,120.470001,104.584183,70400
2012-03-22,120.650002,120.720001,120.559998,120.589996,104.688362,52200
2012-03-23,120.730003,120.870003,120.709999,120.779999,104.853302,64700
2012-03-26,120.790001,120.879997,120.620003,120.849998,104.914032,177300
2012-03-27,120.930000,121.199997,120.849998,121.169998,105.191887,78800
2012-03-28,121.089996,121.250000,121.050003,121.080002,105.113716,50800
2012-03-29,121.250000,121.309998,121.129997,121.300003,105.304794,89700
2012-03-30,121.290001,121.360001,121.019997,121.099998,105.131065,148500
2012-04-02,121.129997,121.220001,121.070000,121.120003,105.246689,220100
2012-04-03,121.199997,121.309998,120.639999,120.660004,104.846924,71200
2012-04-04,120.930000,121.019997,120.889999,120.959999,105.107620,154500
2012-04-05,121.239998,121.279999,121.120003,121.239998,105.350945,81800
2012-04-09,121.820000,121.889999,121.790001,121.800003,105.837585,333100
2012-04-10,121.879997,122.110001,121.809998,122.029999,106.037384,419400
2012-04-11,121.900002,121.949997,121.790001,121.910004,105.933151,258900
2012-04-12,121.959999,121.959999,121.760002,121.800003,105.837585,152800
2012-04-13,121.949997,122.110001,121.940002,122.040001,106.046104,105800
2012-04-16,122.019997,122.239998,122.019997,122.120003,106.115616,888800
2012-04-17,122.010002,122.059998,121.959999,122.019997,106.028709,173100
2012-04-18,122.110001,122.129997,122.050003,122.080002,106.080887,84600
2012-04-19,122.139999,122.190002,122.099998,122.150002,106.141701,82100
2012-04-20,122.010002,122.139999,122.000000,122.110001,106.106926,57900
2012-04-23,122.269997,122.320000,122.260002,122.300003,106.272026,207300
2012-04-24,122.239998,122.279999,122.129997,122.160004,106.150391,116000
2012-04-25,122.000000,122.180000,121.910004,122.150002,106.141701,67900
2012-04-26,122.339996,122.360001,122.250000,122.320000,106.289383,83200
2012-04-27,122.260002,122.370003,122.260002,122.349998,106.315475,68800
2012-04-30,122.370003,122.459999,122.349998,122.430000,106.384995,124000
2012-05-01,122.370003,122.389999,122.160004,122.260002,106.333672,5380600
2012-05-02,122.370003,122.370003,122.250000,122.300003,106.368469,451900
2012-05-03,122.190002,122.349998,122.190002,122.309998,106.377167,137000
2012-05-04,122.449997,122.550003,122.440002,122.480003,106.524979,242700
2012-05-07,122.570000,122.570000,122.480003,122.510002,106.551079,161000
2012-05-08,122.580002,122.720001,122.580002,122.589996,106.620667,320500
2012-05-09,122.760002,122.779999,122.599998,122.639999,106.664200,139000
2012-05-10,122.559998,122.570000,122.459999,122.570000,106.603333,81100
2012-05-11,122.680000,122.720001,122.610001,122.709999,106.725037,74000
2012-05-14,122.830002,122.919998,122.790001,122.870003,106.864281,121900
2012-05-15,122.820000,122.839996,122.750000,122.790001,106.794624,135000
2012-05-16,122.620003,122.830002,122.599998,122.790001,106.794624,154800
2012-05-17,122.680000,122.879997,122.680000,122.830002,106.829437,215600
2012-05-18,122.660004,122.860001,122.660004,122.809998,106.812004,151200
2012-05-21,122.730003,122.830002,122.720001,122.790001,106.794624,189700
2012-05-22,122.629997,122.699997,122.580002,122.690002,106.707664,165700
2012-05-23,122.800003,122.889999,122.750000,122.800003,106.803329,156000
2012-05-24,122.669998,122.739998,122.620003,122.650002,106.672897,80400
2012-05-25,122.760002,122.790001,122.709999,122.790001,106.794624,127000
2012-05-29,122.800003,122.849998,122.690002,122.699997,106.716370,216700
2012-05-30,122.989998,123.169998,122.940002,123.160004,107.116447,302300
2012-05-31,123.209999,123.459999,123.160004,123.349998,107.281708,1803700
2012-06-01,123.449997,123.580002,123.419998,123.480003,107.487114,554600
2012-06-04,123.239998,123.290001,123.089996,123.110001,107.165062,461400
2012-06-05,123.099998,123.209999,122.989998,123.080002,107.138885,168400
2012-06-06,123.050003,123.070000,122.730003,122.769997,106.869102,239100
2012-06-07,122.739998,122.889999,122.720001,122.879997,106.964813,251500
2012-06-08,123.129997,123.129997,122.870003,122.900002,106.982323,84700
2012-06-11,122.809998,123.120003,122.809998,123.000000,107.069305,227900
2012-06-12,122.879997,122.940002,122.690002,122.699997,106.808159,123700
2012-06-13,122.849998,122.980003,122.779999,122.959999,107.034485,132900
2012-06-14,122.879997,122.970001,122.760002,122.820000,106.912605,141800
2012-06-15,123.059998,123.129997,123.000000,123.129997,107.182434,154700
2012-06-18,123.110001,123.120003,122.980003,123.089996,107.147621,122600
2012-06-19,122.980003,122.980003,122.839996,122.959999,107.034485,836200
2012-06-20,122.779999,122.910004,122.639999,122.750000,106.851669,151800
2012-06-21,122.760002,122.940002,122.760002,122.849998,106.938736,123100
2012-06-22,122.709999,122.750000,122.669998,122.699997,106.808159,938900
2012-06-25,122.879997,122.949997,122.870003,122.930000,107.008369,1014300
2012-06-26,122.820000,122.910004,122.779999,122.860001,106.947441,192700
2012-06-27,122.889999,122.930000,122.779999,122.930000,107.008369,251900
2012-06-28,123.099998,123.160004,123.059998,123.089996,107.147621,132100
2012-06-29,122.800003,123.010002,122.800003,123.000000,107.069305,585000
2012-07-02,123.019997,123.230003,122.970001,123.110001,107.249657,7155800
2012-07-03,123.059998,123.080002,122.970001,122.980003,107.136383,242300
2012-07-05,123.029999,123.150002,123.019997,123.089996,107.232201,443900
2012-07-06,123.239998,123.309998,123.230003,123.250000,107.371605,339900
2012-07-09,123.320000,123.400002,123.309998,123.370003,107.476181,139600
2012-07-10,123.370003,123.419998,123.360001,123.389999,107.493576,202100
2012-07-11,123.440002,123.500000,123.300003,123.330002,107.441269,72300
2012-07-12,123.419998,123.449997,123.370003,123.400002,107.502266,98300
2012-07-13,123.419998,123.419998,123.290001,123.419998,107.519661,122000
2012-07-16,123.610001,123.669998,123.570000,123.580002,107.659027,52300
2012-07-17,123.540001,123.589996,123.459999,123.480003,107.571953,51500
2012-07-18,123.570000,123.620003,123.529999,123.570000,107.650337,68100
2012-07-19,123.589996,123.639999,123.500000,123.519997,107.606819,708100
2012-07-20,123.639999,123.779999,123.639999,123.739998,107.798431,63500
2012-07-23,123.839996,123.860001,123.760002,123.820000,107.868172,2361900
2012-07-24,123.760002,123.940002,123.739998,123.889999,107.929131,136100
2012-07-25,123.870003,123.910004,123.790001,123.900002,107.937836,81700
2012-07-26,123.830002,123.860001,123.750000,123.769997,107.824577,871900
2012-07-27,123.559998,123.580002,123.279999,123.419998,107.519661,109100
2012-07-30,123.459999,123.629997,123.419998,123.620003,107.693871,91000
2012-07-31,123.730003,123.779999,123.589996,123.760002,107.815872,868100
2012-08-01,123.550003,123.720001,123.389999,123.489998,107.659805,7393600
2012-08-02,123.570000,123.739998,123.550003,123.620003,107.773193,310300
2012-08-03,123.389999,123.419998,123.199997,123.300003,107.494148,133300
2012-08-06,123.379997,123.470001,123.330002,123.379997,107.563919,1017300
2012-08-07,123.139999,123.180000,123.019997,123.089996,107.311104,188000
2012-08-08,123.059998,123.110001,122.919998,122.949997,107.189079,316100
2012-08-09,122.900002,122.989998,122.809998,122.959999,107.197815,174200
2012-08-10,123.150002,123.160004,123.059998,123.070000,107.293678,107400
2012-08-13,123.080002,123.180000,123.080002,123.099998,107.319801,130200
2012-08-14,122.900002,122.949997,122.870003,122.879997,107.128014,163100
2012-08-15,122.730003,122.739998,122.589996,122.610001,106.892662,109800
2012-08-16,122.599998,122.660004,122.400002,122.470001,106.770584,193000
2012-08-17,122.559998,122.639999,122.540001,122.589996,106.875168,107800
2012-08-20,122.559998,122.660004,122.550003,122.639999,106.918831,112100
2012-08-21,122.580002,122.680000,122.459999,122.660004,106.936234,100100
2012-08-22,122.860001,123.150002,122.839996,123.110001,107.328545,160700
2012-08-23,123.239998,123.300003,123.180000,123.209999,107.415718,203800
2012-08-24,123.260002,123.320000,123.129997,123.139999,107.354698,103400
2012-08-27,123.230003,123.309998,123.230003,123.279999,107.476776,241200
2012-08-28,123.309998,123.389999,123.279999,123.290001,107.485443,117100
2012-08-29,123.300003,123.300003,123.190002,123.290001,107.485443,104600
2012-08-30,123.430000,123.500000,123.379997,123.459999,107.633667,102500
2012-08-31,123.430000,123.830002,123.430000,123.820000,107.947556,983600
2012-09-04,123.660004,123.730003,123.529999,123.570000,107.788734,7929400
2012-09-05,123.559998,123.650002,123.540001,123.589996,107.806190,214000
2012-09-06,123.370003,123.370003,123.220001,123.260002,107.518379,778900
2012-09-07,123.660004,123.660004,123.400002,123.400002,107.640480,313800
2012-09-10,123.459999,123.480003,123.330002,123.419998,107.657928,301800
2012-09-11,123.400002,123.410004,123.309998,123.339996,107.588158,59000
2012-09-12,123.190002,123.220001,123.129997,123.169998,107.439850,104200
2012-09-13,123.349998,123.459999,122.959999,123.410004,107.649231,401800
2012-09-14,123.180000,123.190002,122.959999,122.980003,107.274109,462500
2012-09-17,123.010002,123.089996,123.000000,123.000000,107.291618,469300
2012-09-18,123.190002,123.239998,123.110001,123.139999,107.413719,85400
2012-09-19,123.230003,123.269997,123.150002,123.199997,107.466011,56700
2012-09-20,123.339996,123.389999,123.160004,123.220001,107.483498,85000
2012-09-21,123.160004,123.349998,123.160004,123.349998,107.596863,81900
2012-09-24,123.400002,123.459999,123.339996,123.410004,107.649231,434800
2012-09-25,123.370003,123.489998,123.279999,123.470001,107.701523,69300
2012-09-26,123.529999,123.699997,123.529999,123.699997,107.902168,78500
2012-09-27,123.570000,123.680000,123.570000,123.650002,107.858574,77100
2012-09-28,123.730003,123.790001,123.660004,123.720001,107.919609,75800
2012-10-01,123.650002,123.709999,123.570000,123.680000,107.939674,244400
2012-10-02,123.599998,123.720001,123.599998,123.699997,107.957130,96600
2012-10-03,123.690002,123.760002,123.669998,123.750000,108.000786,156500
2012-10-04,123.650002,123.730003,123.589996,123.589996,107.861107,119900
2012-10-05,123.419998,123.459999,123.360001,123.379997,107.677872,63500
2012-10-08,123.519997,123.599998,123.510002,123.559998,107.834953,58800
2012-10-09,123.410004,123.500000,123.370003,123.440002,107.730263,1127200
2012-10-10,123.330002,123.500000,123.309998,123.489998,107.773865,61600
2012-10-11,123.320000,123.480003,123.300003,123.480003,107.765144,50200
2012-10-12,123.459999,123.580002,123.430000,123.510002,107.791306,45400
2012-10-15,123.430000,123.510002,123.430000,123.470001,107.756401,36900
2012-10-16,123.379997,123.379997,123.279999,123.300003,107.608017,85200
2012-10-17,123.150002,123.150002,122.879997,122.919998,107.276405,73300
2012-10-18,122.919998,122.970001,122.800003,122.820000,107.189140,37200
2012-10-19,122.849998,123.029999,122.849998,123.000000,107.346275,49700
2012-10-22,122.820000,122.879997,122.800003,122.800003,107.171677,63000
2012-10-23,122.900002,123.010002,122.900002,123.010002,107.354965,73700
2012-10-24,122.919998,123.040001,122.889999,122.989998,107.337494,43300
2012-10-25,122.650002,122.830002,122.639999,122.730003,107.110603,49700
2012-10-26,122.900002,123.040001,122.900002,123.029999,107.372398,50400
2012-10-31,123.080002,123.290001,123.080002,123.250000,107.564438,79800
2012-11-01,123.180000,123.209999,123.099998,123.150002,107.477135,8769800
2012-11-02,123.050003,123.199997,123.029999,123.169998,107.494591,219700
2012-11-05,123.269997,123.370003,123.269997,123.320000,107.625511,333000
2012-11-06,123.279999,123.300003,123.029999,123.029999,107.372398,90000
2012-11-07,123.550003,123.580002,123.449997,123.459999,107.747681,250900
2012-11-08,123.489998,123.680000,123.459999,123.669998,107.930939,102000
2012-11-09,123.629997,123.699997,123.559998,123.660004,107.922256,197200
2012-11-12,123.660004,123.720001,123.620003,123.720001,107.974594,90100
2012-11-13,123.739998,123.769997,123.680000,123.769997,108.018234,555500
2012-11-14,123.629997,123.779999,123.610001,123.750000,108.000786,87300
2012-11-15,123.709999,123.820000,123.660004,123.779999,108.026901,311400
2012-11-16,123.730003,123.889999,123.730003,123.830002,108.070625,105000
2012-11-19,123.660004,123.730003,123.660004,123.720001,107.974594,118100
2012-11-20,123.639999,123.660004,123.529999,123.540001,107.817520,151900
2012-11-21,123.430000,123.480003,123.400002,123.449997,107.738945,160900
2012-11-23,123.360001,123.459999,123.360001,123.419998,107.712776,28200
2012-11-26,123.489998,123.589996,123.489998,123.510002,107.791306,88700
2012-11-27,123.510002,123.629997,123.510002,123.629997,107.896042,255300
2012-11-28,123.709999,123.760002,123.669998,123.720001,107.974594,94000
2012-11-29,123.730003,123.790001,123.680000,123.760002,108.009476,89600
2012-11-30,123.839996,123.870003,123.800003,123.839996,108.079269,91400
2012-12-03,123.660004,123.760002,123.639999,123.750000,108.051399,389500
2012-12-04,123.760002,123.820000,123.750000,123.790001,108.086327,111300
2012-12-05,123.879997,123.940002,123.839996,123.870003,108.156166,176500
2012-12-06,123.930000,123.970001,123.889999,123.889999,108.173653,108300
2012-12-07,123.769997,123.870003,123.750000,123.790001,108.086327,118200
2012-12-10,123.830002,123.870003,123.779999,123.830002,108.121246,115300
2012-12-11,123.720001,123.760002,123.660004,123.739998,108.042618,132100
2012-12-12,123.690002,123.760002,123.570000,123.599998,107.920410,454700
2012-12-13,123.540001,123.550003,123.419998,123.419998,107.763252,198800
2012-12-14,123.470001,123.529999,123.459999,123.489998,107.824379,133400
2012-12-17,123.449997,123.449997,123.209999,123.220001,107.588646,196200
2012-12-18,123.209999,123.230003,123.000000,123.000000,107.396576,352700
